t;G1;G2;G3;COI
0.01;50.00590150343319;50.02465712989721;50.03707384342998;50.012372449053764
0.02;50.01772068177528;50.07397138974004;50.11109628887473;50.03711750804892
0.03;50.029588325700004;50.12328564973674;50.1847438985759;50.061863095690676
0.04;50.041536579051936;50.172599910018846;50.25776976096541;50.08660971659348
0.05;50.053597323052266;50.22191417076076;50.3299314913777;50.11135809981456
0.06;50.06580204650165;50.27122843219599;50.40099315317561;50.1361092809807
0.07;50.07818169322656;50.32054269463237;50.47072727408528;50.16086467680847
0.08;50.09076648302657;50.36985695846619;50.538916964263905;50.18562614993544
0.09;50.10358570429446;50.419171224194855;50.605358128810074;50.210396062090354
0.1;50.11666747864285;50.46848549242807;50.669861752400955;50.235177313808876
0.11;50.13003850016487;50.5177997638973;50.73225621855819;50.259973369158864
0.12;50.14372375425019;50.567114039463334;50.792389611864365;50.284788264289006
0.13;50.15774622302139;50.616428320122175;50.850131939464084;50.30962659905581
0.14;50.17212658629617;50.66574260700894;50.90537719951792;50.33449351151128
0.15;50.186882928369215;50.71505690139983;50.95804521989879;50.35939463562791
0.16;50.20203046171675;50.764371204712546;51.00808319102349;50.38433604327156
0.17;50.21758127886366;50.81368551850477;51.05546682262755;50.40932417206888
0.18;50.233544143070816;50.862999844471176;51.10020106542177;50.43436574141389
0.19;50.24992432720921;50.91231418443897;51.14232035436363;50.459467659372756
0.2;50.26672350825553;50.961628540362014;51.18188834975982;50.48463692363857
0.21;50.28393972239423;51.01094291431385;51.21899717426284;50.509880519925545
0.22;50.30156738291254;51.06025730847941;51.253766166483175;50.535205321253706
0.23;50.3195973601253;51.10957172514574;51.28634019378116;50.56061799145465
0.24;50.33801711967245;51.158886166691644;51.31688758628983;50.58612489593391
0.25;50.35681091289107;51.20820063557613;51.34559777004737;50.6117320222776
0.26;50.37596001074337;51.25751513432575;51.37267868833695;50.637444912724725
0.27;50.395442971105076;51.306829665520645;51.39835410642258;50.66326860988164
0.28;50.4152359281567;51.35614423177909;51.42286089575918;50.689207616376564
0.29;50.43531289218978;51.40545883574041;51.44644638978419;50.715265868482774
0.3;50.455646048306626;51.45477348004622;51.46936589524971;50.741446723115466
0.31;50.47620604317986;51.50408816731933;51.491880431644354;50.76775295706098
0.31;50.49781755337717;51.52975690899632;51.45074931891358;50.78443590406483
0.32;50.52072538041868;51.53135643072332;51.34700567842718;50.79168279097709
0.33;50.54428140951451;51.531986735719485;51.24546109465599;50.79940591601944
0.34;50.568386283841114;51.53140435325864;51.14686675072119;50.80755547747443
0.35;50.59295396626666;51.529370821049355;51.05186375211528;50.81608214557115
0.36;50.617909999739894;51.52565511853028;50.961005577377705;50.824938334049975
0.37;50.643189646552415;51.52003661591758;50.874776888282334;50.834079153407
0.38;50.66873604351962;51.5123085818921;50.79360792907398;50.8434630819796
0.39;50.694498470145334;51.5022821727905;50.71788429036055;50.8530523889283
0.4;50.72043079490154;51.48979071572519;50.647952253068716;50.86281333899699
0.41;50.74649014035174;51.47469400744785;50.584120268097266;50.87271620491843
0.42;50.772635789586985;51.45688228965406;50.52665737291148;50.88273511080441
0.43;50.79882834267933;51.43627953783824;50.47578949876627;50.892847729331024
0.44;50.8250291210655;51.412845719702695;50.43169468097809;50.90303485681784
0.45;50.85119980878174;51.386577740898055;50.39449815052107;50.91327989272062
0.46;50.87730231154984;51.357508895437675;50.364268164121015;50.92356825264277
0.47;50.90329880756831;51.32570676493717;50.34101323561085;50.933886745709565
0.48;50.9291519575533;51.29126965006849;50.3246811855666;50.944222947217966
0.49;50.9548252363962;51.254321752416;50.3151601576681;50.95456459541452
0.5;50.980283345142794;51.215007439141516;50.31228149005388;50.964899037057286
0.51;51.00549266019478;51.17348500379624;50.31582410730371;50.97521274052299
0.52;51.030421676885986;51.129920376942685;50.32551993607066;50.98549088839911
0.53;51.05504140688921;51.084481238844916;50.34105975750505;50.99571705469164
0.54;51.07932569306757;51.03733194792053;50.36209889438461;51.00587296589731
0.55;51.10325141103208;50.98862963164558;50.38826218260278;51.01593834096716
0.56;51.12679853336118;50.938521701896846;50.419147780926906;51.02589080306772
0.57;51.14995003971695;50.887144964847074;50.4543295121675;51.03570585614384
0.58;51.172691663564365;50.83462640505404;50.493357585967345;51.045356921415106
0.59;51.19501147357749;50.78108563974475;50.53575771429022;51.05481543267025
0.6;51.216899294950444;50.72663896445499;50.581028785850556;51.064050993965225
0.61;51.23834598270328;50.671404843934866;50.62863941028177;51.073031608388405
0.62;51.25934256576738;50.61551063904229;50.67802377543956;51.081723991185626
0.63;51.27987928729887;50.55910029654861;50.72857738217673;51.090093983963946
0.64;51.2999445734458;50.50234265998726;50.77965332975754;51.09810708813154
0.65;51.31952396976144;50.445439983298726;50.830559918158514;51.10572913440028
0.66;51.33859909153562;50.388636145809784;50.88056040186678;51.11292710035412
0.67;51.3571466412048;50.33222398248669;50.92887575791886;51.1196700791931
0.68;51.375137552093534;50.276551068540144;50.974691296986265;51.12593038953332
0.69;51.3925363220888;50.2220232492372;51.01716782453346;51.13168479882431
0.7;51.409300602182654;50.16910520566073;51.05545782476516;51.136915812537666
0.71;51.42538110164401;50.118317418168644;51.08872677734717;51.14161295972644
0.72;51.44072186240012;50.070229051018465;51.11617922808123;51.1457739857846
0.73;51.455260938855986;50.025446543654574;51.13708864952594;51.14940584898693
0.74;51.46893149545346;49.98459804940552;51.15082950835652;51.152525412673775
0.75;51.4816633035624;49.94831428210316;51.15690939590933;51.155159733233354
0.76;51.49338458411137;49.917206764618335;51.15499868762399;51.15734586722234
0.77;51.50402410657059;49.891844853420814;51.144955081682916;51.15913015845953
0.78;51.513513423563175;49.8727331690047;51.12684059867812;51.16056701412056
0.79;51.52178909898336;49.8602911350818;51.10092921346776;51.16171723137756
0.8;51.52879478079932;49.85483619058693;51.067704173394915;51.162645984864476
0.81;51.53448298053996;49.85657189801965;51.02784510060261;51.163420622090904
0.82;51.538816449742264;49.865581679593376;50.9822060055541;51.16410843261793
0.83;51.541769086040865;49.88182834839798;50.93178617949478;51.164774554433656
0.84;51.543326351933025;49.905159055230605;50.87769645409129;51.16548015854727
0.85;51.543485239646145;49.93531482287175;50.82112345878329;51.16628101490323
0.86;51.542253857947294;49.97194354218758;50.763294293798744;51.16722649610313
0.87;51.539650744663035;50.01461517859489;50.705443559310424;51.16835902754511
0.88;51.5357040184249;50.062837971228014;50.64878406521407;51.16971395000661
0.89;51.530450474446084;50.1160745654667;50.594481919609805;51.171319728076185
0.9;51.52393470498402;50.173757255725626;50.54363615881245;51.173198417564045
0.91;51.51620829108119;50.23530178250321;50.49726269684578;51.17536629732786
0.92;51.50732907504537;50.30011938593203;50.456282152779664;51.177834574399526
0.93;51.497360489766045;50.36762703908615;50.421511039044034;51.180610083381026
0.94;51.48637089700129;50.43725595170242;50.39365582051472;51.18369591878231
0.95;51.47443287577735;50.5084585429656;50.373309433615965;51.187091959259924
0.96;51.46162240510469;50.580714132991055;50.360949943415235;51.19079526285923
0.97;51.44801790095595;50.653533604734825;50.35694108439166;51.19480033019427
0.98;51.43369909250022;50.7264632528998;50.36153446283139;51.19909924654724
0.99;51.41874575231488;50.799087977319715;50.37487319569473;51.20368172340729
1.0;51.40323632471527;50.87103390880575;50.396996732614085;51.208535064986215
1.01;51.387246520971644;50.94197048795915;50.427846569588844;51.21364408632891
1.02;51.370847966739206;51.011611962224265;50.46727252989872;51.21899100777444
1.03;51.35410699381169;51.07971823066638;50.515039270821816;51.22455534690308
1.04;51.33708366527673;51.146094953206145;50.57083267937823;51.23031382488925
1.05;51.31983111166748;51.2105928512159;50.634265846619186;51.23624030033056
1.06;51.30239523808663;51.27310615600715;50.704884354369895;51.242305740800816
1.07;51.28481484124075;51.33357020475417;50.78217066591837;51.24847824090083
1.08;51.26712215343626;51.39195823227348;50.865547478940066;51.254723095473324
1.09;51.24934380985115;51.44827745404976;50.954379973349454;51.261002937687785
1.1;51.23150221697394;51.50256457416437;51.04797696993306;51.26727795350724
1.11;51.21361728423911;51.554880876441544;51.14559111077964;51.27350618614479
1.12;51.19570846701015;51.60530706574301;51.24641828344391;51.279643945961915
1.13;51.17779705600004;51.65393801909135;51.34959663967691;51.28564634225275
1.14;51.15990863456048;51.700877585738915;51.45420570483593;51.29146795283796
1.15;51.14207560977195;51.746233545816736;51.55926622824618;51.297063644637134
1.16;51.124339705314426;51.79011280431971;51.66374157278094;51.30238955265809
1.17;51.10675428415615;51.83261686677408;51.766541560430724;51.30740421548266
1.18;51.08938634908038;51.873837620395435;51.866529748731516;51.31206985193564
1.19;51.07231805253004;51.91385343406944;51.96253507487077;51.316353746300024
1.2;51.05564753926218;51.9527255943509;52.05336863490747;51.32022968904918
1.21;51.03948895189151;51.9904951126564;52.13784603843625;51.32367939846927
1.22;51.02397145644255;52.02717996782612;52.21481528691195;51.32669382868363
1.23;51.00923719666972;52.0627728822644;52.28318948905374;51.32927425530457
1.24;50.995438162741934;52.09723976059316;52.34198300854786;51.331433025438564
1.25;50.982732057395964;52.130518937675696;52.3903489340761;51.33319386776199
1.26;50.97127735049176;52.16252137920446;52.427615192590515;51.334591682972196
1.27;50.96122781565443;52.19313194693914;52.45331632141619;51.335671774582266
1.28;50.95272692241741;52.222211781254614;52.467217975009476;51.33648853103649
1.29;50.94590249742312;52.24960177121885;52.46933171275187;51.33710362572666
1.3;50.940862057958746;52.27512698820894;52.4599184610758;51.337583853026324
1.31;50.93768915874088;52.2986018683657;52.43948015126506;51.3379987572007
1.32;50.93644098710588;52.31983585805533;52.40874022723842;51.33841823027912
1.33;50.93714731002389;52.33863919809588;52.36861479745277;51.33891025165238
1.34;50.939810740657634;52.35482852388864;52.32017699839388;51.33953891761571
1.35;50.94440817389485;52.36823199914249;52.264617534754784;51.340362868532466
1.36;50.95089315535728;52.37869377255067;52.203204338810316;51.341434172368814
1.37;50.95919890451908;52.38607763614988;52.137243905785844;51.342797674148436
1.38;50.969241708830616;52.390269855422325;52.06804622893879;51.3444907782319
1.39;50.98092443440072;52.391181219693394;51.99689451854203;51.34654359867117
1.4;50.994139948346486;52.38874841584853;51.925020176030365;51.348979393954394
1.41;51.008774306293326;52.38293485292404;51.85358290915344;51.35181519564418
1.42;51.024709615491595;52.373731059568705;51.78365547304584;51.355062543580296
1.43;51.041826532609136;52.36115474582779;51.716212318752696;51.35872825063913
1.44;51.06000639192375;52.34525057423105;51.652121402467955;51.36281513469243
1.45;51.07913298377083;52.326089634017556;51.592138510049644;51.367322671991055
1.46;51.099094016128824;52.303768567936494;51.536903626729526;51.37224754289061
1.47;51.11978229665368;52.27840827311434;51.486939076963765;51.37758405635358
1.48;51.141096671101;52.25015209230892;51.442649329139236;51.38332445314112
1.49;51.16294274945618;52.21916343143806;51.40432247386833;51.38945909847779
1.5;51.185233445255975;52.18562278091298;51.37213342877398;51.39597658288363
1.51;51.20788934793712;52.149724175346094;51.346148898461195;51.40286375466919
1.52;51.230838943413396;52.11167118929541;51.32633403986172;51.41010570934241
1.53;51.254018694811734;52.07167262566822;51.312560672475016;51.417685760174756
1.54;51.27737299338635;52.02993809910485;51.304616755324574;51.42558541093649
1.55;51.30085398885543;51.986673742592174;51.30221675091653;51.433784347031505
1.56;51.32442130843076;51.94207826874747;51.305012428703634;51.442260455724195
1.57;51.348041674271286;51.896339598364996;51.312603636344264;51.45098988062649
1.58;51.371688429661454;51.849632231701605;51.324548588144395;51.459947110753454
1.59;51.39534098463725;51.802115488350054;51.34037328132346;51.46910510072764
1.6;51.418984191899774;51.75393268587144;51.35957974228226;51.4784354163497
1.61;51.44260766360094;51.70521127163844;51.38165291480319;51.487908398776696
1.62;51.46620503897831;51.65606387128574;51.40606611811145;51.497493340792474
1.63;51.4897732119435;51.606590173758526;51.43228511476254;51.50715866982857
1.64;51.51331152672011;51.556879538445656;51.4597709288376;51.51687213414574
1.65;51.536820948635466;51.5070141840943;51.48798163914681;51.52660099055304
1.66;51.560303216348956;51.457072800992265;51.516373437644546;51.536312193892584
1.67;51.58375998128503;51.40713441574203;51.54440128923974;51.545972589983016
1.68;51.607191939939966;51.35728233041932;51.57151955561554;51.55554911459205
1.69;51.63059796511623;51.30760795410569;51.5971829526114;51.56500900117956
1.7;51.65397424302866;51.258214344569865;51.62084819786731;51.574319999577156
1.71;51.67731342459454;51.20921928193074;51.641976672046674;51.58345060649416
1.72;51.70060380098299;51.160757705863155;51.660038362154225;51.59237030689398
1.73;51.72382851552436;51.11298336510589;51.674517278843126;51.60104982308597
1.74;51.74696482619192;51.066069554448;51.68491844209464;51.609461366122524
1.75;51.76998343485475;51.02020885113034;51.6907764144494;51.61757888213898
1.76;51.79284790113934;50.97561180961894;51.69166523425097;51.62537828501031
1.77;51.81551415981765;50.93250462921098;51.687209472569805;51.63283766648941
1.78;51.837930160992016;50.8911258692167;51.67709601884136;51.63993747611349
1.79;51.86003565188082;50.85172234604142;51.661086105472464;51.64666066573675
1.8;51.88176211773479;50.81454439872635;51.639027023722505;51.652992797473644
1.81;51.90303289746658;50.77984074763442;51.61086297158954;51.65892211877322
1.82;51.923763487212696;50.747853189445934;51.57664451261199;51.664439613710265
1.83;51.94386204261956;50.71881136745775;51.53653620769716;51.66953904461194
1.84;51.96323008854876;50.692927829874634;51.4908220969128;51.67421700200296
1.85;51.981763443473426;50.67039354468166;51.4399088339832;51.67847298275231
1.86;51.99935336527063;50.651373985405;51.38432638850779;51.68230951561266
1.87;52.015887925288325;50.63600584713994;51.32472630622075;51.68573234968945
1.88;52.031253617942006;50.62439440620166;51.26187753908924;51.68875071468981
1.89;52.04533721263497;50.61661150720293;51.196659819468415;51.69137765232645
1.9;52.05802785194476;50.6126941522254;51.13005446555615;51.69363040652165
1.91;52.06921939285354;50.61264367746969;51.06313239421415;51.69553084688195
1.92;52.07881297433825;50.616425528361454;50.99703902001903;51.69710588638811
1.93;52.086719773342224;50.623969676133065;50.932975681468896;51.698387841763484
1.94;52.09286388160652;50.63517174721586;50.87217730030693;51.699414675258204
1.95;52.097185199446294;50.64989495144049;50.8158861795188;51.7002300515728
1.96;52.099642203076925;50.6679728883766;50.765322188539805;51.700883145351085
1.97;52.10021440574491;50.68921327932966;50.72165004830803;51.70142814477842
1.98;52.09890430780021;50.71340261657391;50.685944957508525;51.7019234161746
1.99;52.095738625558674;50.74031164734163;50.65915830846392;51.70243032253161
2.0;52.09076861039675;50.76970152812722;50.64208562420988;51.703011723408935
2.01;52.08406932123114;50.80133040777006;50.63533900978666;51.70373022036583
2.02;52.07573779298505;50.83496013856195;50.63932628238591;51.704646245777454
2.03;52.065890142239176;50.870362783950064;50.65423850867386;51.70581611772839
2.04;52.05465775526525;50.907326595343896;50.680046976110745;51.70729019493994
2.05;52.042182796816995;50.945661169168;50.71650975719788;51.70911126077442
2.06;52.02861334530864;50.985201562658055;50.763187126187326;51.71131324459702
2.07;52.0140984908785;51.02581123223854;50.819464297773685;51.713920355430965
2.08;51.998783723787035;51.06738374849573;50.88457939227899;51.71694666237392
2.09;51.98280689548794;51.10984332397551;50.95765425883987;51.72039611503438
2.1;51.96629496333641;51.1531442543083;51.03772581614155;51.724262961193105
2.11;51.94936164527147;51.1972694138801;51.12377585604398;51.728532492276635
2.12;51.932106026067956;51.24222796359437;51.21475772037377;51.73318203212028
2.13;51.914612082585876;51.28805242349307;51.30961881290206;51.73818208077219
2.14;51.89694903859302;51.334795243194705;51.40731846106167;51.74349753091016
2.15;51.879172422686025;51.38252497551796;51.50684112929716;51.749088886983266
2.16;51.861325684465555;51.43132213029173;51.60720536814306;51.754913433365914
2.17;51.84344222089422;51.48127476190359;51.70746914545875;51.76092631485486
2.18;51.82554767203229;51.53247382941593;51.80673235384078;51.76708150862832
2.19;51.807662358472285;51.58500836382577;51.904137338839426;51.77333267995995
2.2;51.78980374793376;51.63896048307358;51.99886826958276;51.779633923881065
2.21;51.771988852996955;51.6944003099152;52.09015010016257;51.78594040150665
2.22;51.75423647451325;51.751380867765725;52.177247766524694;51.79220888315985
2.23;51.73656921568052;51.80993305139192;52.25946614421716;51.79839821124628
2.24;51.71901520087133;51.8700607889454;52.33615116629667;51.80446969465664
2.25;51.70160944238048;51.931736525676676;52.40669237247619;51.81038744397455
2.26;51.68439480882715;51.994897164950096;52.470527031650136;51.816118653604285
2.27;51.66742256232152;52.05944059735816;52.52714585048203;51.821633833776815
2.28;51.650752448448955;52.12522293386404;52.5761001516312;51.82690699287361
2.29;51.63445234357431;52.19205653574297;52.6170102793847;51.831915769192115
2.3;51.61859748687736;52.25970890596551;52.64957487380163;51.83664151159162
2.31;51.603269347893324;52.32790247800722;52.67358055554162;51.84106931060891
2.32;51.58855420141304;52.39631531373718;52.68891149235786;51.845187985516475
2.33;51.574541497371285;52.46458270642047;52.69555828401341;51.84899003793733
2.34;51.5613221210946;52.53229968097126;52.69362561080572;51.852471588182084
2.35;51.54898663721787;52.599024392240466;52.683338141546386;51.85563231528666
2.36;51.537623598426066;52.66428244145628;52.66504428178544;51.85847542451699
2.37;51.52731797943745;52.727572156316846;52.63921744716765;51.86100766566728
2.38;51.51814977053946;52.788370904578464;52.606454650335635;51.86323942094903
2.39;51.510192737993854;52.84614252553326;52.56747227293877;51.86518487234897
2.4;51.50351333566775;52.900345959200834;52.52309894276252;51.86686224543982
2.41;51.49816973771024;52.95044512081236;52.4742654462485;51.86829411091912
2.42;51.49421095888103;52.99592000193605;52.421991589424536;51.869507708457064
2.43;51.491676037955095;53.03627887685405;52.36736990052132;51.87053524204821
2.44;51.49059327871436;53.071071356303136;52.31154608068258;51.87141408447813
2.45;51.49097956838459;53.0999018697336;52.255696192835224;51.87218682309654
2.46;51.49283981944092;53.122442988394795;52.201000761990514;51.87290108172168
2.47;51.49616660148412;53.13844784834443;52.14861625183288;51.8736090652498
2.48;51.50094004012825;53.14776082343644;52.09964476215569;51.87436679433324
2.49;51.50712805616444;53.150325563045364;52.05510320730018;51.87523302587568
